13087,141,210217,MC,Select the single noun.,210217,,,,,7,2,,,,,,,,,
13088,141,210218,MC,Select the single noun.,210218,,,,,8,2,,,,,,,,,
13089,141,210219,FIB,I have three friends. How would I say I have one?,,,One Friend,,,7,3,,,,,,,,,
13090,141,210220,FIB,"Change the plural nouns to single nouns. Cats, Plants, and Socks",,,"Cat,Plant,Sock",,,8,3,,,,,,,,,
13091,141,217607,FIB,Write the naming word that means more than one. <br/>I see cats and a dog.,,,cats,,,9,2,,,,,,,,,
13092,141,217608,FIB,Write the naming word that means more than one. <br/>I ate some eggs.,,,eggs,,,9,3,,,,,,,,,
13093,141,217609,FIB,Write the naming word that means more than one. <br/>The girls play.,,,girls,,,5,1,,,,,,,,,
13094,141,217610,FIB,Write the naming word that means more than one. <br/>Max can pet dogs.,,,dogs,,,10,2,,,,,,,,,
13095,141,217611,FIB,Write the naming word that means more than oneThe dishes are hot.,,,dishes,,,10,3,,,,,,,,,
13096,141,217612,FIB,Write the naming word that means more than one. <br/>The bags are in my hands.,,,bags,,,6,1,,,,,,,,,
13097,141,217613,FIB,Which sentence has a naming word than names more than one. <br/>Monica has her mittens. Monica has her mitten.,,,Monica has her mittens.,,,11,2,,,,,,,,,
13098,141,217614,FIB,Which sentence has a naming word than names more than one. <br/>He will run up a hill. He will run up the hills.,,,He will run up hills.,,,11,3,,,,,,,,,
13099,141,217615,FIB,Which sentence has a naming word than names more than one. <br/>Drew runs with her friends. Drew runs with her friend.,,,Drew runs with her friends.,,,7,1,,,,,,,,,
13100,141,217616,FIB,Which sentence has a naming word than names more than one. <br/>The boys can jump. The boy can jump.,,,The boys can jump.,,,12,2,,,,,,,,,
13101,141,217617,FIB,Choose the naming word that means more than one. <br/>The toddler gets mud on his hands.,,,hands,,,12,3,,,,,,,,,
13102,141,217618,FIB,Choose the naming word that means more than one. <br/>Mom can fill the pots with mud.,,,pots,,,8,1,,,,,,,,,
13103,141,217619,FIB,Choose the naming word that means more than one.<br/>The little dogs dig fast.,,,dogs,,,13,2,,,,,,,,,
13104,141,217620,FIB,Choose the naming word that means more than one. <br/>The ants are climbing the plant.,,,ants,,,13,3,,,,,,,,,
13105,141,217621,FIB,Choose the naming word that means more than onethe frogs hop quickly.,,,frogs,,,9,1,,,,,,,,,
13106,142,210301,MC,Most plural nouns end with what letter?,210301,,,,,1,1,,,,,,,,,
13107,142,210302,MC,How do words that end with -ch look when they are plural?,210302,,,,,1,2,,,,,,,,,
13108,142,210303,MC,How do words that end with -sh look when they are plural?,210303,,,,,2,2,,,,,,,,,
13109,142,210304,MC,How do words that end with -x look when they are plural?,210304,,,,,3,2,,,,,,,,,
13110,142,210305,MC,How do words that end with -ss look when they are plural?,210305,,,,,4,2,,,,,,,,,
13111,142,210306,MC,"If I have more than one of a person, place or thing it becomes a plural noun?",210306,,,,,1,3,,,,,,,,,
13112,142,210307,O,Separate the plural nouns from the single nouns.,,,"grandmothers
,ducks
,chairs
,house
,dog
,mom
","house
,dog
,mom
,grandmothers
,ducks
,chairs
",,2,3,,,,,,,,,
13113,142,210308,MC,How do I make the word frog plural?,210308,,,,,3,3,,,,,,,,,
13114,142,210309,MC,How do I make the word box plural?,210309,,,,,4,3,,,,,,,,,
13115,142,210310,MC,How do I make the word beach plural?,210310,,,,,5,3,,,,,,,,,
13116,142,210311,MC,How do I make the word hiss plural?,210311,,,,,6,3,,,,,,,,,
13117,142,210312,MC,How do I make the word ash plural?,210312,,,,,7,3,,,,,,,,,
13118,142,210313,FIB,I have four cat. Make the word cat plural.,,,cats,,,8,3,,,,,,,,,
13119,142,210314,FIB,How do words that end with -y look when they are plural?,210314,210314,Words that end with -y when plural add -ies.,,,5,2,,,,,,,,,
13120,142,210315,FIB,Genine has three brother. Make the word brother plural.,,,brothers,,,9,3,,,,,,,,,
13121,142,210316,FIB,Corey and Shawn went to the store to buy six orange. Make the word orange plural.,,,oranges,,,10,3,,,,,,,,,
13122,142,210317,FIB,Aung played with two robot. Make the word robot plural.,,,robots,,,11,3,,,,,,,,,
13123,142,210318,FIB,They tried on many costume. Make the word costume plural.,,,costumes,,,12,3,,,,,,,,,
13124,142,210319,FIB,We rode our bike to the park. Make the word bike plural.,,,bikes,,,13,3,,,,,,,,,
13125,142,210320,MC,What letter is used most by nouns when there is more than one?,210320,,He,,,6,2,,,,,,,,,
13126,143,210401,MC,What is a personal pronoun?,210401,,,,,1,3,,,,,,,,,
13127,143,210402,MC,Select a personal pronoun for a girl.,210402,,,,,1,2,,,,,,,,,
13128,143,210403,MC,Select a personal pronoun for a boy.,210403,,,,,2,2,,,,,,,,,
13129,143,210404,MC,Select a personal pronoun for yourself., ,,,,,3,2,,,,,,,,,
13130,143,210405,MC,Select a personal pronoun for another person (1 person)., ,,,,,4,2,,,,,,,,,
13131,143,210406,MC,What does a personal pronoun let you know?, ,,,,,2,3,,,,,,,,,
13132,143,210407,MC,Does a personal pronoun let you know if a noun is a boy or a girl?, ,,,,,3,3,,,,,,,,,
13133,143,210408,MC,Can a personal pronoun let know how many people there are?, ,,robots,,,4,3,,,,,,,,,
13134,143,210409,FIB,Percy loves to eat lunch with his friends. What pronoun do you use if you don't want to say the name Percy?,,,Him,,,5,3,,,,,,,,,
13135,143,210410,FIB,Julie and Taylor called Faridah last night. What pronoun do you use is you don't want to say the names Julie and Taylor?,,,They,,,6,3,,,,,,,,,
13136,143,210411,MC,"Is ""we"" and ""they"" personal pronouns?",210411,,It,,,7,3,,,,,,,,,
13137,143,210412,MC,"Is ""I"" a personal pronoun?",210411,,,,,1,1,,,,,,,,,
13138,143,210413,MC,"Is ""he"", ""she"", ""it"" personal pronouns?",210411,,,,,2,1,,,,,,,,,
13139,143,210414,MC,"Is ""you"" a personal pronoun?",210411,,,,,3,1,,,,,,,,,
13140,143,210415,FIB,After riding her bike Mia went home. What pronoun could you use if you didn't want to say Mia?,,,She,,,4,1,,,,,,,,,
13141,143,210416,MC,What pronoun would you use for the picture?,g1p2,g1p2.jpg, ,,,8,3,,,,,,,,,
13142,143,210417,MC,What pronoun would you use for the picture?,g1p3,g1p3.jpg,,,,9,3,,,,,,,,,
13143,143,210418,MC,What pronoun would you use for the picture?,g1p4,g1p4.jpg,,,,10,3,,,,,,,,,
13144,143,210419,FIB,Fill in the blank with the right pronoun based off the picture. ________ washed dishes together.,g1p5,,They,,,11,3,,,,,,,,,
13145,143,210420,FIB,Fill in the blank with the right pronoun based off the picture. ________ cleaned the mirror.,g1p6,,She,,,12,3,,,,,,,,,
13146,144,210501,MC,What is a possessive pronoun?,210501,,Shes,,,1,1,,,,,,,,,
13147,144,210502,MC,Select the possessive noun.,210502,,,,,2,1,,,,,,,,,
13148,144,210503,MC,Select the possessive noun.,210503,,,,,3,1,,,,,,,,,
13149,144,210504,MC,Select the possessive noun.,210504,,,,,4,1,,,,,,,,,
13150,144,210505,MC,Select the possessive noun.,210505,,,,,5,1,,,,,,,,,
13151,144,210506,MC,Choose the sentence using a possesive noun., ,,,,,1,3,,,,,,,,,
13152,144,210507,MC,Choose the sentence using a possesive noun., ,,,,,2,3,,,,,,,,,
13153,144,210508,MC,Choose the sentence using a possesive noun., ,,,,,3,3,,,,,,,,,
13154,144,210509,MC,Choose the sentence using a possesive noun.,,,,,,4,3,,,,,,,,,
13155,144,210510,MC,What is the possessive pronoun for he?, ,,,,,1,2,,,,,,,,,
13156,144,210511,MC,What is the possessive pronoun for she?, ,,,,,2,2,,,,,,,,,
13157,144,210512,MC,What is the possessive pronoun for it?, ,,,,,3,2,,,,,,,,,
13158,144,210513,MC,What is the possessive pronoun for I?, ,,,,,4,2,,,,,,,,,
13159,144,210514,MC,What is the possessive pronoun for you?, ,,,,,5,2,,,,,,,,,
13160,144,210515,MC,What is the possessive pronoun for they?, ,,,,,6,2,,,,,,,,,
13161,144,210516,MC,What is the possessive pronoun for we?, ,,,,,7,2,,,,,,,,,
13162,144,210517,FIB,"Fill in the blank for the correct possessive pronoun to use. Joe, I love ________ house.",,,your,,,5,3,,,,,,,,,
13163,144,210518,FIB,Fill in the blank for the correct possessive pronoun to use. I have a toy like that but yours is faster than _______.,,,mine,,,6,3,,,,,,,,,
13164,144,210519,FIB,"Fill in the blank for the correct possessive pronoun to use. Those are mine, please don't touch ___ toys.",,,my,,,7,3,,,,,,,,,
13165,144,210520,FIB,"Fill in the blank for the correct possessive pronoun to use. When Adam saw the bear, he dropped _____ bag.",,,his,,,8,3,,,,,,,,,
13166,145,210601,MC,What is an indefinite pronoun?,210601,,,,,1,3,,,,,,,,,
13167,145,210602,MC,What are the two types of indefinite pronouns?,210602,,,,,2,3,,,,,,,,,
13168,145,210603,MC,Choose the example of the first type of indefinite pronoun.,210603,,,,,3,3,,,,,,,,,
13169,145,210604,MC,Choose the example of the second type of indefinite pronoun.,210604,,,,,4,3,,,,,,,,,
13170,145,210605,FIB,There wasn't _____ soda in the house. Fill in the blank with the appropriate indefinite pronoun.,,,any,,,5,3,,,,,,,,,
13171,145,210606,FIB,There was ______ at the party. Fill in the blank with the appropriate indefinite pronoun.,,,"nobody,no one",,,6,3,,,,,,,,,
13172,145,210607,MC,Can a indefinite pronoun be a plural?,210607,,,,,1,2,,,,,,,,,
13173,145,210608,O,Everything is going to be okay. Put the indefinite pronoun in the pronoun column.,,,"Everything,is,going,to,be,okay","Everything,is,going,to,be,okay",,7,3,,,,,,,,,
13174,145,210609,O,We are all going to the party. There is an indefinite pronoun and a regular pronoun. Put the regular pronoun in the pronoun column and the indefinite pronoun in the indefinite pronoun column.,,,"We,all,are,,going,to,the,party","We,are ,all ,going ,to ,the ,party",,8,3,,,,,,,,,
13175,145,210610,O,Eugene doesn't want anything to eat. Put the indefinite pronoun in the pronoun column,,,"anything,Eugene,doesn't,wants,to,eat","Eugene,doesn't,wants,anything,to,eat",,9,3,,,,,,,,,
13176,145,210611,MC,Select the indefinite pronoun.,210611,,,,,1,1,,,,,,,,,
13177,145,210612,MC,Select the indefinite pronoun.,210612,,,,,2,1,,,,,,,,,
13178,145,210613,MC,Select the indefinite pronoun.,210613,,,,,3,1,,,,,,,,,
13179,145,210614,MC,Select the indefinite pronoun.,210614,,,,,4,1,,,,,,,,,
13180,145,210615,MC,Select the indefinite pronoun.,210615,,,,,5,1,,,,,,,,,
13181,145,210616,MC,Choose the sentence that uses the indefinite pronoun correctly.,210616,,,,,2,2,,,,,,,,,
13182,145,210617,MC,Choose the sentence that uses the indefinite pronoun correctly.,210617,,,,,3,2,,,,,,,,,
13183,145,210618,MC,Choose the sentence that uses the indefinite pronoun correctly.,210618,,,,,4,2,,,,,,,,,
13184,145,210619,MC,Choose the sentence that uses the indefinite pronoun correctly.,g1p11,,,,,5,2,,,,,,,,,
13185,145,210620,MC,Choose the sentence that uses the indefinite pronoun correctly.,g1p12,,,,,6,2,,,,,,,,,
13186,146,210701,MC,Which one of these is a verb? <br/>Tim listens to his favourite song?, ,,,,,1,2,,,,,,,,,
13187,146,210702,MC,Which one of these is a verb? <br/>The dog barks loudly?, ,,,,,2,2,,,,,,,,,
13188,146,210703,MC,Which one of these is a verb? <br/>The fisherman is fishing in the ocean, ,,,,,3,2,,,,,,,,,
13189,146,210704,MC,Which one of these is a verb? <br/>The Sparrow is singing in the garden, ,,,,,4,2,,,,,,,,,
13190,146,210705,MC,Which one of these is a verb? <br/>Jane is reading a book on her kindle, ,,,,,5,2,,,,,,,,,
13191,146,210706,MC,Which one of these is a verb? <br/>Paul is cooking dinner for his family, ,,,,,6,2,,,,,,,,,
13192,146,210707,MC,Which one of these is a verb? <br/>Does Amy like to go shopping?, ,,,,,7,2,,,,,,,,,
13193,146,210708,MC,Which one of these is a verb? <br/>Who loves to camp in the forest?, ,,,,,8,2,,,,,,,,,
13194,146,210709,MC,Which one of these is a verb? <br/>The kids are playing in the pool on a hot day, ,,,,,9,2,,,,,,,,,
13195,146,210710,MC,Which one of these is a verb? <br/>Mary likes to sing songs, ,,,,,10,2,,,,,,,,,
13196,146,210711,FIB,Which verb describes what Jim is doing?,,,swimming,,,11,2,,,,,,,,,
13197,146,210712,FIB,Which verb describes what Timmy is doing?,,,playing,,,12,2,,,,,,,,,
13198,146,210713,FIB,Which verb describes what Mary is doing?,,,dancing,,,13,2,,,,,,,,,
13199,146,210714,FIB,What is Harry doing?,,,sledding,,,14,2,,,,,,,,,
13200,146,210715,FIB,What is John doing?,,,skate boarding,,,15,2,,,,,,,,,
13201,146,210716,FIB,Unscramble this verb. 'unr',,,run,,,1,3,,,,,,,,,
13202,146,210717,FIB,Unscramble this verb. 'ydsitgun',,,studying,,,2,3,,,,,,,,,
13203,146,210718,FIB,Unscramble this verb. 'ilpaygn netsin',,,playing tennis,,,3,3,,,,,,,,,
13204,146,210719,FIB,Unscramble this verb. 'tiwingr',,,writing,,,4,3,,,,,,,,,
13205,146,210720,FIB,Unscramble this verb. 'ginhtkin',,,thinking,,,5,3,,,,,,,,,
13206,147,210721,MC,Jim caught the red ball. <br/>Which is the describing word or adjective?,210721,,,,,1,2,,,,,,,,,
13207,147,210722,MC,My teacher is a smart lady.  <br/>Which is the describing word or adjective?,210722,,,,,1,3,,,,,,,,,
13208,147,210723,MC,Jane likes to ride in fast cars.<br/> Which is the describing word or adjective?,210723,,,,,2,3,,,,,,,,,
13209,147,210724,MC,The large tree in my yard is fun to climb. <br/>Which is the describing word or adjective?,210724,,,,,3,3,,,,,,,,,
13210,147,210725,MC,Fishing is fun when you catch large fish. <br/>Which is the describing word or adjective?,210725,,,,,4,3,,,,,,,,,
13211,147,210726,MC,Playing with a small group of friends is so much fun.  <br/>Which is the describing word or adjective?,210726,,,,,5,3,,,,,,,,,
13212,147,210727,MC,We love to eat well-cooked BBQ chicken. <br/>Which is the describing word or adjective?,210727,,,,,6,3,,,,,,,,,
13213,147,210728,MC,My family loves to make cheesy pizzas on Sunday. <br/>Which is the describing word or adjective?,210728,,,,,7,3,,,,,,,,,
13214,147,210729,MC,"No matter where we are, we like to eat a healthy breakfast in the morning. <br/>Which is the describing word or adjective?",210729,,,,,8,3,,,,,,,,,
13215,147,210730,MC,Carol is playing with a box of colorful crayons. Which is the describing word or adjective?,210730,,,,,9,3,,,,,,,,,
13216,147,210731,FIB,The cow is big. <br/>Which is the describing word or adjective?,,,big,,,1,1,,,,,,,,,
13217,147,210732,FIB,The pig is fat. <br/>Which is the describing word or adjective?,,,fat,,,2,1,,,,,,,,,
13218,147,210733,FIB,The shirt is red. <br/>Which is the describing word or adjective?,,,red,,,3,1,,,,,,,,,
13219,147,210734,FIB,The shoe is brown. <br/>Which is the describing word or adjective?,,,brown,,,4,1,,,,,,,,,
13220,147,210735,FIB,The dress is green. <br/>Which is the describing word or adjective?,,,green,,,5,1,,,,,,,,,
13221,147,210736,FIB,The house is yellow. <br/>Which is the describing word or adjective?,,,yellow,,,6,1,,,,,,,,,
13222,147,210737,FIB,The book is thick. <br/>Which is the describing word or adjective?,,,thick,,,7,1,,,,,,,,,
13223,147,210738,FIB,The garden is green. <br/>Which is the describing word or adjective?,,,green,,,8,1,,,,,,,,,
13224,147,210739,FIB,How large is the house? <br/>Which is the describing word or adjective?,,,large,,,9,1,,,,,,,,,
13225,147,210740,FIB,How small is the dog? <br/>Which is the describing word or adjective?,,,small,,,10,1,,,,,,,,,
13226,148,210741,MC,Which is a complete sentence?,210741,,,,,1,2,,,,,,,,,
13227,148,210742,MC,Which is a complete sentence?,210742,,,,,2,2,,,,,,,,,
13228,148,210743,MC,Which is a complete sentence?,210743,,,,,3,2,,,,,,,,,
13229,148,210744,MC,Which is a complete sentence?,210744,,,,,4,2,,,,,,,,,
13230,148,210745,MC,Which is a complete sentence?,210745,,,,,5,2,,,,,,,,,
13231,148,210746,MC,Which is a complete sentence?,210746,,,,,6,2,,,,,,,,,
13232,148,210747,MC,Which is a complete sentence?,210747,,,,,7,2,,,,,,,,,
13233,148,210748,MC,Which is a complete sentence?,210748,,,,,8,2,,,,,,,,,
13234,148,210749,MC,Which is a complete sentence?,,,,,,9,2,,,,,,,,,
13235,148,210750,MC,Which is a complete sentence?,210750,,,,,10,2,,,,,,,,,
13236,148,210751,FIB,Is this a complate sentence? A whale is a fish.,,,Yes,,,11,2,,,,,,,,,
13237,148,210752,FIB,Is this a complate sentence? Four big concrete blocks.,,,No,,,12,2,,,,,,,,,
13238,148,210753,FIB,Is this a complate sentence? Bought a new car.,,,No,,,13,2,,,,,,,,,
13239,148,210754,FIB,Is this a complate sentence? Lasted until early morning.,,,No,,,14,2,,,,,,,,,
13240,148,210755,FIB,Is this a complate sentence? The horse galloped in the pasture.,,,Yes,,,15,2,,,,,,,,,
13241,148,210756,FIB,Is this a complate sentence? Singing loudly.,,,No,,,16,2,,,,,,,,,
13242,148,210757,FIB,Is this a complate sentence? We heard a loud noise when the car hit the wall.,,,Yes,,,17,2,,,,,,,,,
13243,148,210758,FIB,Is this a complate sentence? Rode to the station.,,,No,,,18,2,,,,,,,,,
13244,148,210759,FIB,Is this a complate sentence? A new recipe for your book.,,,No,,,19,2,,,,,,,,,
13245,148,210760,FIB,Is this a complate sentence? Whistled loudly.,,,No,,,20,2,,,,,,,,,
13246,148,217622,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> Jim ran",,,Complete,,,21,2,,,,,,,,,
13247,148,217623,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> Tom hops",,,Complete,,,1,3,,,,,,,,,
13248,148,217624,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> The dog",,,Not,,,1,1,,,,,,,,,
13249,148,217625,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> The kids can",,,Not,,,22,2,,,,,,,,,
13250,148,217626,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> Mike cooks",,,Not,,,2,3,,,,,,,,,
13251,148,217627,FIB,"If this is a complete sentence, write complete otherwise write not.<br/> likes to read",,,Not,,,2,1,,,,,,,,,
13252,148,217628,FIB,"If this is a complete sentence, write complete otherwise write not<br/> Andrew plants flowers.",,,Complete,,,23,2,,,,,,,,,
13253,148,217629,MC,Choose the complete sentence,217629,217629.jpg,,,,3,3,,,,,,,,,
13254,148,217630,MC,Choose the complete sentence,217630,217630.jpg,,,,3,1,,,,,,,,,
13255,148,217631,MC,Choose the complete sentence,217631,217631.jpg,,,,24,2,,,,,,,,,
13256,148,217632,MC,Choose the complete sentence,217632,217632.jpg,,,,4,3,,,,,,,,,
13257,148,217633,MC,Choose the complete sentence,217633,217633.jpg,,,,4,1,,,,,,,,,
13258,148,217634,FIB,Rewrite as a question hid the toy who,,,Who hid the toy?,,,25,2,,,,,,,,,
13259,148,217635,FIB,Rewrite as a question table the is it on,,,Is it on the table?,,,5,3,,,,,,,,,
13260,148,217636,FIB,Rewrite as a question train see can you the,,,Can you see the train?,,,5,1,,,,,,,,,
13261,148,217637,FIB,Rewrite as a question floor on the is it,,,Is it on the floor?,,,26,2,,,,,,,,,
13262,148,217638,FIB,Does the sentence ask a question? (Y/ N)Who hid the keys?,,,Y,,,6,3,,,,,,,,,
13263,148,217639,FIB,Does the sentence ask a question? (Y/ N)Can the dog see the ball?,,,Y,,,7,3,,,,,,,,,
13264,148,217640,FIB,Does the sentence ask a question? (Y/ N)The cat is in the house.,,,N,,,6,1,,,,,,,,,
13265,148,217641,FIB,Does the sentence ask a question? (Y/ N)Can the car go?,,,Y,,,27,2,,,,,,,,,
13266,148,217642,FIB,Which sentence asks something?Can we sit in the garden? We can sit in the garden.,,,N,,,8,3,,,,,,,,,
13267,148,217643,FIB,Which sentence asks something?Owen can nap in the car. Can Owen nap in the car?,,,Y,,,7,1,,,,,,,,,
13268,148,217644,MC,Choose the sentence that asks a question,217644,217644.jpg,,,,28,2,,,,,,,,,
13269,148,217645,MC,Choose the sentence that asks a question,217645,217645.jpg,,,,9,3,,,,,,,,,
13270,148,217646,MC,Choose the sentence that asks a question,217646,217646.jpg,,,,8,1,,,,,,,,,
13271,148,217647,MC,Choose the sentence that asks a question,217647,217647.jpg,,,,29,2,,,,,,,,,
13272,148,217648,MC,Choose the sentence that asks a question,217648,217648.jpg,,,,10,3,,,,,,,,,
13273,148,217649,FIB,Is this sentence a telling sentence? (Y/ N)I can fill the table.,,,Y,,,9,1,,,,,,,,,
13274,148,217650,FIB,Is this sentence a telling sentence? (Y/ N)Can you get the cups?,,,N,,,30,2,,,,,,,,,
13275,148,217651,FIB,Is this sentence a telling sentence? (Y/ N)We can sing.,,,Y,,,11,3,,,,,,,,,
13276,148,217652,MC,Choose the sentence that tells something,217652,217652.jpg,,,,10,1,,,,,,,,,
13277,148,217653,MC,Choose the sentence that tells something,217653,217653.jpg,,,,31,2,,,,,,,,,
13278,148,217654,MC,Choose the sentence that tells something,217654,217654.jpg,,,,12,3,,,,,,,,,
13279,148,217655,MC,Choose the sentence that tells something,217655,217655.jpg,,,,11,1,,,,,,,,,
13280,148,217656,MC,Choose the sentence that tells something,217656,217656.jpg,,,,32,2,,,,,,,,,
13281,148,217657,FIB,Choose the sentence that shows strong feeling<br/>Oh my! Get the bird! Let's get the bird.,,,Oh my! Get the bird!,,,13,3,,,,,,,,,
13282,148,217658,FIB,Choose the sentence that shows strong feeling<br/>The player runs. Oh! The player runs!,,,Oh! The player runs!,,,12,1,,,,,,,,,
13283,148,217659,FIB,Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>Run to the store We will go to the store,,,Run to the store!,,,33,2,,,,,,,,,
13284,148,217660,FIB,"Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>I'm late  for school Oh my, I'm very late for school",,,"Oh my, I'm very late for school!",,,14,3,,,,,,,,,
13285,148,217661,FIB,Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>What a great poem I liked the poem,,,What a great poem!,,,13,1,,,,,,,,,
13286,148,217662,FIB,"Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>The floor is wet Watch out, the floor is wet",,,"Watch out, the floor is wet!",,,34,2,,,,,,,,,
13287,148,217663,FIB,"Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>We had fun Wow, we had lots of cookies",,,"Wow, we had lots of cookies!","Choose the sentence that shows strong feeling. Put an exclamation mark at the end<br/>We had fun Wow, we had lots of cookies",,15,3,,,,,,,,,
13288,148,217664,MC,Choose the sentence that shows strong feeling,217664,217664.jpg,,,,14,1,,,,,,,,,
13289,148,217665,MC,Choose the sentence that shows strong feeling,217665,217665.jpg,,,,35,2,,,,,,,,,
13290,148,217666,MC,Choose the sentence that shows strong feeling,217666,217666.jpg,,,,16,3,,,,,,,,,
13291,148,217667,MC,Choose the sentence that shows strong feeling,217667,217667.jpg,,,,15,1,,,,,,,,,
13292,148,217668,MC,Choose the sentence that shows strong feeling,217668,217668.jpg,,,,36,2,,,,,,,,,
13293,149,210761,FIB,Sam is eating ____ apple.,,,an,,,1,2,,,,,,,,,
13294,149,210762,FIB,They climbed up ____ tree.,,,the,,,2,2,,,,,,,,,
13295,149,210763,FIB,How do you peel ______ orange?,,,an,,,3,2,,,,,,,,,
13296,149,210764,FIB,He was taken to _____ hospital and stayed for _____ week.,,,"the,a",,,1,3,,,,,,,,,
13297,149,210765,FIB,"Which do you prefer to play with, ______ ball or ______bat?",lobster,lobster.jpg,"a,a",,,2,3,,,,,,,,,
13298,149,210766,FIB,Which is bigger ______ elephant or ________tiger?,,,"an,a",,,3,3,,,,,,,,,
13299,149,210767,FIB,He found ______egg in the birds nest.,,,an,,,4,2,,,,,,,,,
13300,149,210768,FIB,They spotted _____eagle sitting in the tree.,,,an,,,5,2,,,,,,,,,
13301,149,210769,FIB,"It was raining, Jane had to use ______umbrella to go to school.",,,an,,,4,3,,,,,,,,,
13302,149,210770,FIB,She want to go to the party dressed as ______ owl.,,,an,,,5,3,,,,,,,,,
13303,149,210771,FIB,"It was a hot sunny day, Eric wanted to eat ______ ice-cream.",,,an,,,6,3,,,,,,,,,
