25548,160,218649,FIB,Complete this contraction.  We would  = We_____,,,"{""type"":1,""answer"":[{""value"":""We'd"",""type"":""string""}]}",,,4,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""We'd"",""type"":""string""}]}",,,We'd
25549,160,218650,FIB,Complete this contraction.  They are  = They_____,,,"{""type"":1,""answer"":[{""value"":""They're"",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They're"",""type"":""string""}]}",,,They're
25550,160,218651,FIB,Complete this contraction.  They will  = They_____,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,6,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,They'll
25551,160,218652,FIB,Complete this contraction.  They have  = They_____,,,"{""type"":1,""answer"":[{""value"":""They've"",""type"":""string""}]}",,,7,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They've"",""type"":""string""}]}",,,They've
25552,160,218653,FIB,Complete this contraction.  That is  = That_____,,,"{""type"":1,""answer"":[{""value"":""That's"",""type"":""string""}]}",,,8,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""That's"",""type"":""string""}]}",,,That's
25553,160,218654,FIB,Complete this contraction.  That will  = That_____,,,"{""type"":1,""answer"":[{""value"":""That'll"",""type"":""string""}]}",,,9,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""That'll"",""type"":""string""}]}",,,That'll
25554,160,218655,FIB,Complete this contraction.  That would  = That_____,,,"{""type"":1,""answer"":[{""value"":""That'd"",""type"":""string""}]}",,,10,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""That'd"",""type"":""string""}]}",,,That'd
25555,160,218656,FIB,Complete this contraction.  Who is  = Who_____,,,"{""type"":1,""answer"":[{""value"":""Who's"",""type"":""string""}]}",,,11,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Who's"",""type"":""string""}]}",,,Who's
25556,160,218657,FIB,Complete this contraction.  Who had  = Who_____,,,"{""type"":1,""answer"":[{""value"":""Who'd"",""type"":""string""}]}",,,12,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Who'd"",""type"":""string""}]}",,,Who'd
25557,160,218658,FIB,Complete this contraction.  What will  = What_____,,,"{""type"":1,""answer"":[{""value"":""What'll"",""type"":""string""}]}",,,13,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""What'll"",""type"":""string""}]}",,,What'll
25558,160,218659,FIB,Complete this contraction.  What had  = What_____,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,14,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,What'd
25559,160,218660,FIB,Complete this contraction.  What would  = What_____,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,15,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,What'd
25560,160,218661,FIB,Complete this contraction.  Where will  = Where_____,,,"{""type"":1,""answer"":[{""value"":""Where'll"",""type"":""string""}]}",,,16,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Where'll"",""type"":""string""}]}",,,Where'll
25561,160,218662,FIB,Complete this contraction.  Where would  = Where_____,,,"{""type"":1,""answer"":[{""value"":""Where'd"",""type"":""string""}]}",,,17,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Where'd"",""type"":""string""}]}",,,Where'd
25562,160,218663,FIB,Complete this contraction.  Where is  = Where_____,,,"{""type"":1,""answer"":[{""value"":""Where's"",""type"":""string""}]}",,,18,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Where's"",""type"":""string""}]}",,,Where's
25563,160,218664,FIB,Complete this contraction.  When will  = When_____,,,"{""type"":1,""answer"":[{""value"":""When'll"",""type"":""string""}]}",,,19,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""When'll"",""type"":""string""}]}",,,When'll
25564,160,218665,FIB,Complete this contraction.  When had  = When_____,,,"{""type"":1,""answer"":[{""value"":""When'd"",""type"":""string""}]}",,,20,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""When'd"",""type"":""string""}]}",,,When'd
25565,160,218666,FIB,Rewrite this sentence correctly. <br/><br/>They will go to the zoo.  ______ go to the zoo.,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,1,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,They'll
25566,160,218667,FIB,Rewrite this sentence correctly. <br/><br/>I will play chess with my dad.  ______ play chess with my dad.,,,"{""type"":1,""answer"":[{""value"":""I'll"",""type"":""string""}]}",,,2,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I'll"",""type"":""string""}]}",,,I'll
25567,160,218668,FIB,Rewrite this sentence correctly. <br/><br/>You are a real beauty.  ______ a real beauty.,,,"{""type"":1,""answer"":[{""value"":""You're"",""type"":""string""}]}",,,3,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""You're"",""type"":""string""}]}",,,You're
25568,160,218669,FIB,Rewrite this sentence correctly. <br/><br/>He is an excellent student.  ______ an excellent student.,,,"{""type"":1,""answer"":[{""value"":""He's"",""type"":""string""}]}",,,4,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""He's"",""type"":""string""}]}",,,He's
25569,160,218670,FIB,Rewrite this sentence correctly. <br/><br/>We are travelling with friends.  ______ travelling with friends.,,,"{""type"":1,""answer"":[{""value"":""We're"",""type"":""string""}]}",,,5,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""We're"",""type"":""string""}]}",,,We're
25570,160,218671,FIB,Rewrite this sentence correctly. <br/><br/>They will leave immediately.  ______ leave immediately.,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,6,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,They'll
25571,160,218672,FIB,Rewrite this sentence correctly. <br/><br/>Who will tie the ribbon?   ______ tie the ribbon?,,,"{""type"":1,""answer"":[{""value"":""Who'll"",""type"":""string""}]}",,,7,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Who'll"",""type"":""string""}]}",,,Who'll
25572,160,218673,FIB,Rewrite this sentence correctly. <br/><br/>It will explode in a minute.   ______ explode in a minute.,,,"{""type"":1,""answer"":[{""value"":""It'll"",""type"":""string""}]}",,,8,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""It'll"",""type"":""string""}]}",,,It'll
25573,160,218674,FIB,Rewrite this sentence correctly. <br/><br/>That is exactly what I needed.   ______ exactly what I needed.,,,"{""type"":1,""answer"":[{""value"":""That's"",""type"":""string""}]}",,,9,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""That's"",""type"":""string""}]}",,,That's
25574,160,218675,FIB,Rewrite this sentence correctly. <br/><br/>Who is assigned with this room?   ______ assigned with this room?,,,"{""type"":1,""answer"":[{""value"":""Who's"",""type"":""string""}]}",,,10,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Who's"",""type"":""string""}]}",,,Who's
25575,160,218676,FIB,Rewrite this sentence correctly. <br/><br/>They will go fishing at the lake nearby.   ______ go fishing at the lake nearby.,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,11,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They'll"",""type"":""string""}]}",,,They'll
25576,160,218677,FIB,Rewrite this sentence correctly. <br/><br/>Where is the bag I gave you?   ______ the bag I gave you?,,,"{""type"":1,""answer"":[{""value"":""Where's"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Where's"",""type"":""string""}]}",,,Where's
25577,160,218678,FIB,Rewrite this sentence correctly. <br/><br/>She has a mom that supports her all the time.   ______ a mom that supports her all the time. ,,,"{""type"":1,""answer"":[{""value"":""She's"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""She's"",""type"":""string""}]}",,,She's
25578,160,218679,FIB,Rewrite this sentence correctly. <br/><br/>He would laugh at my jokes.   ______ laugh at my jokes.,,,"{""type"":1,""answer"":[{""value"":""He'd"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""He'd"",""type"":""string""}]}",,,He'd
25579,160,218680,FIB,Rewrite this sentence correctly. <br/><br/>You are a true artist.   ______ a true artist. ,,,"{""type"":1,""answer"":[{""value"":""You’re"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""You’re"",""type"":""string""}]}",,,You’re
25580,160,218681,FIB,Rewrite this sentence correctly. <br/><br/>I have Dorothy beside me.   ______ Dorothy beside me.,,,"{""type"":1,""answer"":[{""value"":""I've"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I've"",""type"":""string""}]}",,,I've
25581,160,218682,FIB,Rewrite this sentence correctly. <br/><br/>When would you go to sleep?   ______ you go to sleep?,,,"{""type"":1,""answer"":[{""value"":""When'd"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""When'd"",""type"":""string""}]}",,,When'd
25582,160,218683,FIB,Rewrite this sentence correctly. They would get up early every morning.   ______ get up early every morning. ,,,"{""type"":1,""answer"":[{""value"":""They'd"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""They'd"",""type"":""string""}]}",,,They'd
25583,160,218684,FIB,Rewrite this sentence correctly. <br/><br/>How had Daniel helped you?   ______ Daniel helped you?,,,"{""type"":1,""answer"":[{""value"":""How'd"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""How'd"",""type"":""string""}]}",,,How'd
25584,160,218685,FIB,Rewrite this sentence correctly. <br/><br/>What would you do to lose weight?   ______ you do to lose weight?,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""What'd"",""type"":""string""}]}",,,What'd
25585,162,218686,MC,Which is the subject.  John loves to cook.,,,,,,17,1,1,1,Enabled,,,,,,,,,
25586,162,218687,MC,Which is the subject.  Walter is climbing the hill.,,,,,,18,1,1,1,Enabled,,,,,,,,,
25587,162,218688,MC,Which is the subject.  Rose is watching tv.,,,,,,19,1,1,1,Enabled,,,,,,,,,
25588,162,218689,MC,Which is the subject.  The family cooks great italian food.,,,,,,20,1,1,1,Enabled,,,,,,,,,
25589,162,218690,MC,Which is the subject.   Annie bakes for her grandmother.,,,,,,21,1,1,1,Enabled,,,,,,,,,
25590,162,218691,MC,Which is the subject.   Dominic joins the soccer team.,,,,,,22,1,1,1,Enabled,,,,,,,,,
25591,162,218692,MC,Which is the subject.   The magician had a show in New York.,,,,,,23,1,1,1,Enabled,,,,,,,,,
25592,162,218693,MC,Which is the subject.   Leslie will be celebrating his birthday.,,,,,,24,1,1,1,Enabled,,,,,,,,,
25593,162,218694,MC,Which is the subject.   Mr. Anderson looks weird in his shirt.,,,,,,25,1,1,1,Enabled,,,,,,,,,
25594,162,218695,MC,Which is the subject.   The car has stickers all over the body.,,,,,,26,1,1,1,Enabled,,,,,,,,,
25595,162,218696,MC,Which is the subject.   The teacher gave all the test.,,,,,,27,1,1,1,Enabled,,,,,,,,,
25596,162,218697,FIB,Which is the predicate.  Sophia lives on Brown Street.,,,"{""type"":1,""answer"":[{""value"":""lives on Brown Street"",""type"":""string""}]}",,,12,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""lives on Brown Street"",""type"":""string""}]}",,,lives on Brown Street
25597,162,218698,FIB,Which is the predicate.  Marcus missed the bus.,,,"{""type"":1,""answer"":[{""value"":""missed the bus"",""type"":""string""}]}",,,13,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""missed the bus"",""type"":""string""}]}",,,missed the bus
25598,162,218699,FIB,Which is the predicate.  The singer had a succesful concert.,,,"{""type"":1,""answer"":[{""value"":""had a successful concert"",""type"":""string""}]}",,,14,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""had a successful concert"",""type"":""string""}]}",,,had a successful concert
25599,162,218700,FIB,Which is the predicate.  Cathy and I prepared his speech.,,,"{""type"":1,""answer"":[{""value"":""prepared his speech"",""type"":""string""}]}",,,15,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""prepared his speech"",""type"":""string""}]}",,,prepared his speech
25600,162,218701,FIB,Which is the predicate.  Jessie and Timmy played basketball at noon.,,,"{""type"":1,""answer"":[{""value"":""played basketball"",""type"":""string""}]}",,,16,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""played basketball"",""type"":""string""}]}",,,played basketball
25601,162,218702,FIB,Which is the predicate.  Veronica buys her baby's diapers at a store.,,,"{""type"":1,""answer"":[{""value"":""buys her baby's diapers"",""type"":""string""}]}",,,17,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""buys her baby's diapers"",""type"":""string""}]}",,,buys her baby's diapers
25602,162,218703,FIB,Which is the predicate.  The guest will arrive soon on Hotel A.,,,"{""type"":1,""answer"":[{""value"":""will arrive soon"",""type"":""string""}]}",,,18,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""will arrive soon"",""type"":""string""}]}",,,will arrive soon
25603,162,218704,FIB,Which is the predicate.  We sell cupcakes in the street.,,,"{""type"":1,""answer"":[{""value"":""sell cupcakes"",""type"":""string""}]}",,,19,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""sell cupcakes"",""type"":""string""}]}",,,sell cupcakes
25604,162,218705,FIB,Which is the predicate.  Andrew drives his new car.,,,"{""type"":1,""answer"":[{""value"":""drives his new car"",""type"":""string""}]}",,,20,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""drives his new car"",""type"":""string""}]}",,,drives his new car
25605,162,218706,FIB,Which is the predicate.  Bob visited Japan for the first time.,,,"{""type"":1,""answer"":[{""value"":""visited Japan"",""type"":""string""}]}",,,21,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""visited Japan"",""type"":""string""}]}",,,visited Japan
25606,162,218707,FIB,Which is the predicate.  The Engineer signed a contract with me.,,,"{""type"":1,""answer"":[{""value"":""signed a contract"",""type"":""string""}]}",,,22,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""signed a contract"",""type"":""string""}]}",,,signed a contract
25607,162,218708,FIB,Which is the predicate.  The Santos Family built a spa near their house.,,,"{""type"":1,""answer"":[{""value"":""built a spa"",""type"":""string""}]}",,,23,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""built a spa"",""type"":""string""}]}",,,built a spa
25608,162,218709,FIB,Which is the predicate.  Team David battle it out until the end.,,,"{""type"":1,""answer"":[{""value"":""battle it out"",""type"":""string""}]}",,,24,3,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""battle it out"",""type"":""string""}]}",,,battle it out
25609,163,218710,FIB,Combine these sentences. <br/><br/>This chicken is very tasty. This chicken is so succulent.,,,"{""type"":1,""answer"":[{""value"":""This chicken is very tasty and so succulent."",""type"":""string""}]}",,,1,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""This chicken is very tasty and so succulent."",""type"":""string""}]}",,,This chicken is very tasty and so succulent.
25610,163,218711,FIB,Combine these sentences. <br/><br/>The weather is windy. The weather is cold.,,,"{""type"":1,""answer"":[{""value"":""The weather is windy and cold."",""type"":""string""}]}",,,2,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""The weather is windy and cold."",""type"":""string""}]}",,,The weather is windy and cold.
25611,163,218712,FIB,Combine these sentences. <br/><br/>I wanted to go to the beach. Mary refused to go.,,,"{""type"":1,""answer"":[{""value"":""I wanted to go to the beach but Mary refused to go."",""type"":""string""}]}",,,3,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I wanted to go to the beach but Mary refused to go."",""type"":""string""}]}",,,I wanted to go to the beach but Mary refused to go.
25612,163,218713,FIB,Combine these sentences. <br/><br/>Catherine helped me master Math. Sam helped me master English.,,,"{""type"":1,""answer"":[{""value"":""Catherine helped me master Math while Sam helped me master English."",""type"":""string""}]}",,,4,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Catherine helped me master Math while Sam helped me master English."",""type"":""string""}]}",,,Catherine helped me master Math while Sam helped me master English.
25613,163,218714,FIB,Combine these sentences. <br/><br/>Emma is a vegetarian. She does not eat any meat.,,,"{""type"":1,""answer"":[{""value"":""Emma is a vegetarian so she doesn't eat any meat."",""type"":""string""}]}",,,5,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Emma is a vegetarian so she doesn't eat any meat."",""type"":""string""}]}",,,Emma is a vegetarian so she doesn't eat any meat.
25614,163,218715,FIB,Combine these sentences. <br/><br/>I am allergic to cats. I have three of them.,,,"{""type"":1,""answer"":[{""value"":""I am allergic to cats but I have three cats."",""type"":""string""}]}",,,6,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I am allergic to cats but I have three cats."",""type"":""string""}]}",,,I am allergic to cats but I have three cats.
25615,163,218716,FIB,Combine these sentences. <br/><br/>Joe excelled in academic activities. Joe loves studying.,,,"{""type"":1,""answer"":[{""value"":""Joe excelled in academic activities because he loves studying."",""type"":""string""}]}",,,7,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Joe excelled in academic activities because he loves studying."",""type"":""string""}]}",,,Joe excelled in academic activities because he loves studying.
25616,163,218717,FIB,Combine these sentences. <br/><br/>Shiela does not love mangoes. Mangoes has a sour taste.,,,"{""type"":1,""answer"":[{""value"":""Shiela does not love mangoes because they have a sour taste."",""type"":""string""}]}",,,8,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Shiela does not love mangoes because they have a sour taste."",""type"":""string""}]}",,,Shiela does not love mangoes because they have a sour taste.
25617,163,218718,FIB,Combine these sentences. <br/><br/>Amy is afraid of dogs. Justin is afraid of dogs.,,,"{""type"":1,""answer"":[{""value"":""Amy and Justin are afraid of dogs."",""type"":""string""}]}",,,9,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Amy and Justin are afraid of dogs."",""type"":""string""}]}",,,Amy and Justin are afraid of dogs.
25618,163,218719,FIB,Combine these sentences. <br/><br/>I hate to waste a drop of gas. Gas is very expensive these days.,,,"{""type"":1,""answer"":[{""value"":""I hate to waste a drop of gas because gas is very expensive these days."",""type"":""string""}]}",,,10,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I hate to waste a drop of gas because gas is very expensive these days."",""type"":""string""}]}",,,I hate to waste a drop of gas because gas is very expensive these days.
25619,163,218720,FIB,Combine these sentences. <br/><br/>Jonah refuses to eat pork. He does not like pork.,,,"{""type"":1,""answer"":[{""value"":""Jonah refuses to eat pork because he does not like it."",""type"":""string""}]}",,,11,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Jonah refuses to eat pork because he does not like it."",""type"":""string""}]}",,,Jonah refuses to eat pork because he does not like it.
25620,163,218721,FIB,Combine these sentences. <br/><br/>His favourite sport is football. His favourite sport is volleyball.,,,"{""type"":1,""answer"":[{""value"":""His favourite sports are football and volleyball."",""type"":""string""}]}",,,12,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""His favourite sports are football and volleyball."",""type"":""string""}]}",,,His favourite sports are football and volleyball.
25621,163,218722,FIB,Combine these sentences. <br/><br/>You can eat your cake with a spoon. You can eat your cake with a fork.,,,"{""type"":1,""answer"":[{""value"":""You can eat your cake with a spoon or a fork."",""type"":""string""}]}",,,13,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""You can eat your cake with a spoon or a fork."",""type"":""string""}]}",,,You can eat your cake with a spoon or a fork.
25622,163,218723,FIB,Combine these sentences. <br/><br/>Timmy loves eating rice. Timmy does not waste a single grain of rice.,,,"{""type"":1,""answer"":[{""value"":""Timmy loves eating rice and he does not waste a single grain of rice."",""type"":""string""}]}",,,14,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Timmy loves eating rice and he does not waste a single grain of rice."",""type"":""string""}]}",,,Timmy loves eating rice and he does not waste a single grain of rice.
25623,163,218724,FIB,Combine these sentences. <br/><br/>Don Lucio is an expert in painting. Don Lucio is an expert in reflexology.,,,"{""type"":1,""answer"":[{""value"":""Don Lucio is an expert in painting and reflexology."",""type"":""string""}]}",,,15,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Don Lucio is an expert in painting and reflexology."",""type"":""string""}]}",,,Don Lucio is an expert in painting and reflexology.
25624,163,218725,FIB,Combine these sentences. <br/><br/>My dog is usually quiet. My dog barks at strangers.,,,"{""type"":1,""answer"":[{""value"":""My dog is quiet but he barks at strangers."",""type"":""string""}]}",,,16,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""My dog is quiet but he barks at strangers."",""type"":""string""}]}",,,My dog is quiet but he barks at strangers.
25625,163,218726,FIB,Combine these sentences. <br/><br/>Alfred drove back to camp using the map. Virnadeth drove back to camp using the map.,,,"{""type"":1,""answer"":[{""value"":""Alfred and Virandeth drove back to camp using the map."",""type"":""string""}]}",,,17,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Alfred and Virandeth drove back to camp using the map."",""type"":""string""}]}",,,Alfred and Virandeth drove back to camp using the map.
25626,163,218727,FIB,Combine these sentences. <br/><br/>Trisha's dad is taking us on Saturday morning. He offered to bring us home again on Sunday.,,,"{""type"":1,""answer"":[{""value"":""Trisha's dad is taking us on Saturday morning and he offered to bring us home again on Sunday."",""type"":""string""}]}",,,18,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Trisha's dad is taking us on Saturday morning and he offered to bring us home again on Sunday."",""type"":""string""}]}",,,Trisha's dad is taking us on Saturday morning and he offered to bring us home again on Sunday.
25627,163,218728,FIB,Combine these sentences. <br/><br/>I always see him doing nothing. He really works hard ,,,"{""type"":1,""answer"":[{""value"":""I always see him doing nothing, but he really works hard."",""type"":""string""}]}",,,19,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""I always see him doing nothing, but he really works hard."",""type"":""string""}]}",,,"I always see him doing nothing, but he really works hard."
25628,163,218729,FIB,Combine these sentences. <br/><br/>There are Europeans competing. There are Asians competing.,,,"{""type"":1,""answer"":[{""value"":""There are Europeans and Asians competing."",""type"":""string""}]}",,,20,1,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""There are Europeans and Asians competing."",""type"":""string""}]}",,,There are Europeans and Asians competing.
25629,163,218730,FIB,Combine these sentences. <br/><br/>Everything around Janeil seems chaotic. Her religious convictions sustained her.,,,"{""type"":1,""answer"":[{""value"":""Everything around Janeil seems chaotic but her religious convictions sustained her."",""type"":""string""}]}",,,3,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Everything around Janeil seems chaotic but her religious convictions sustained her."",""type"":""string""}]}",,,Everything around Janeil seems chaotic but her religious convictions sustained her.
25630,163,218731,FIB,Combine these sentences. <br/><br/>Boracay is a popular place to visit in the philippines. Palawan is a popular place to visit in the philippines.,,,"{""type"":1,""answer"":[{""value"":""Boracay and Palawan are popular places to visit in the Philippines."",""type"":""string""}]}",,,4,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""Boracay and Palawan are popular places to visit in the Philippines."",""type"":""string""}]}",,,Boracay and Palawan are popular places to visit in the Philippines.
25631,163,218732,FIB,Combine these sentences. <br/><br/>My brother watches every movie of Superman. My brother watches every movie of Batman.,,,"{""type"":1,""answer"":[{""value"":""My brother watches every movie of Superman and Batman."",""type"":""string""}]}",,,5,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""My brother watches every movie of Superman and Batman."",""type"":""string""}]}",,,My brother watches every movie of Superman and Batman.
25632,163,218733,FIB,Combine these sentences. <br/><br/>We need to arrive early. We need to get a good place.,,,"{""type"":1,""answer"":[{""value"":""We need to arrive early and get a good place."",""type"":""string""}]}",,,6,2,1,1,Enabled,,,,,,"{""type"":1,""answer"":[{""value"":""We need to arrive early and get a good place."",""type"":""string""}]}",,,We need to arrive early and get a good place.
